,gene,pval,padj,lfc
3574,Trmt10c,0.13930732801198817,0.17916892824006744,-0.08358340450120316
8953,Eif3i,0.1403524510571066,0.1804896397124601,0.17888636088360865
4428,Palm,0.14140359451862725,0.18167607280165965,-0.2545409547612527
2119,Lonp2,0.14140359451862725,0.18167607280165965,-0.17002481239615985
9181,Rbm8a,0.14140359451862725,0.18167607280165965,-0.14265318987868003
9564,Rnf130,0.14140359451862725,0.18167607280165965,-0.17303138889916525
2672,Ctsa,0.14140359451862725,0.18167607280165965,0.1917974400403839
955,Svop,0.14140359451862725,0.18167607280165965,-0.21708623178675257
2273,Lgals3bp,0.14140359451862725,0.18167607280165965,0.1311793052624175
2893,Map1a,0.14246077703359203,0.18289183327190836,0.25161144327662655
6369,Nsmce3,0.14246077703359203,0.18289183327190836,-0.13630980285693273
9134,Coq9,0.14246077703359203,0.18289183327190836,-0.2043315778560002
8489,Lrp4,0.14246077703359203,0.18289183327190836,-0.041639934382007304
8100,Wfs1,0.14246077703359203,0.18289183327190836,0.17667112456681888
6827,Lrsam1,0.14246077703359203,0.18289183327190836,0.03192135231663418
6842,Tmed4,0.1435240171622992,0.18416123239774657,0.13082550808083315
4356,Rab11fip3,0.1435240171622992,0.18416123239774657,-0.22194828025026414
2899,Nol11,0.1435240171622992,0.18416123239774657,-0.15888292168047968
4465,Ate1,0.1435240171622992,0.18416123239774657,-0.22538624930479312
170,Fnta,0.1445933333870158,0.1852210083125401,-0.21829050498966573
685,Src,0.1445933333870158,0.1852210083125401,-0.19113021117658313
9025,Gm8618,0.1445933333870158,0.1852210083125401,-0.15346512260360345
9140,Afdn,0.1445933333870158,0.1852210083125401,-0.17825757448616386
4141,Ppm1a,0.1445933333870158,0.1852210083125401,-0.16630210547653856
6567,Gm16165,0.1445933333870158,0.1852210083125401,0.11062380281949569
3714,Tcaf1,0.1445933333870158,0.1852210083125401,-0.18239587219158349
9500,Mb21d2,0.1445933333870158,0.1852210083125401,-0.20366318538578287
5094,Snap47,0.1445933333870158,0.1852210083125401,0.28774722974929823
6676,Ppt1,0.1445933333870158,0.1852210083125401,0.1733603786196074
3197,Slco1c1,0.1445933333870158,0.1852210083125401,-0.20447304972644798
5780,Slc17a6,0.1445933333870158,0.1852210083125401,0.16998714483493327
3329,Bcan,0.1445933333870158,0.1852210083125401,0.20817176162757267
2623,Sel1l,0.14566874411068728,0.18652613066101856,-0.24039039199818912
1029,Pi4ka,0.14566874411068728,0.18652613066101856,-0.1668884736192684
3589,Sf3b4,0.14566874411068728,0.18652613066101856,-0.1711379048666366
8903,Chpf,0.14675026765564486,0.1877409023557862,-0.17041965810640303
569,Clk4,0.14675026765564486,0.1877409023557862,-0.14255036420789136
3200,Cdc42se2,0.14675026765564486,0.1877409023557862,-0.23302130064300464
1019,Myo5a,0.14675026765564486,0.1877409023557862,-0.2167363050731259
8602,Rapgef1,0.14675026765564486,0.1877409023557862,-0.199951839093778
7455,Pkp4,0.14675026765564486,0.1877409023557862,0.25374951575311666
8929,Fam171a1,0.14675026765564486,0.1877409023557862,-0.17646943763327005
6735,Pygb,0.14783792226230966,0.18893690284731035,0.17464778363693423
7386,Arpc5l,0.14783792226230966,0.18893690284731035,-0.224073570832938
4690,Gm10059,0.14783792226230966,0.18893690284731035,0.18579421184845568
4569,Rptor,0.14783792226230966,0.18893690284731035,-0.14256775915889275
2612,Gas5,0.14783792226230966,0.18893690284731035,0.17852313762607874
1224,Sf1,0.14783792226230966,0.18893690284731035,-0.16919977845020995
21,Mmp17,0.14783792226230966,0.18893690284731035,-0.21585221316496828
8534,Slc2a13,0.14783792226230966,0.18893690284731035,-0.1936404112157426
7976,Acat2,0.14893172608789543,0.19016282475316848,-0.1944648405499123
934,Elac1,0.14893172608789543,0.19016282475316848,-0.10458295732970058
9412,Aldh7a1,0.14893172608789543,0.19016282475316848,-0.2741442363981337
6517,Rad23b,0.14893172608789543,0.19016282475316848,0.1572744828507764
5710,Pofut2,0.14893172608789543,0.19016282475316848,-0.21784810284389522
1436,Bola1,0.14893172608789543,0.19016282475316848,-0.10271439514789726
3510,Fundc2,0.14893172608789543,0.19016282475316848,-0.1784331403881696
5745,Hsph1,0.1494809396088412,0.19083945483936843,-0.1817238364947258
4590,Pkig,0.15003169720510845,0.1914437740810187,-0.17301013843235324
18,Wdr83os,0.15003169720510845,0.1914437740810187,0.15039740631044918
5247,Zmym3,0.15003169720510845,0.1914437740810187,-0.19393401874337535
4863,Lpgat1,0.15003169720510845,0.1914437740810187,-0.17723122326626228
5681,Xpr1,0.15113785360084492,0.1926812868135514,-0.21969439912646838
9795,Arpp19,0.15113785360084492,0.1926812868135514,-0.22224456890363609
3896,Axl,0.15113785360084492,0.1926812868135514,-0.15209482009143738
496,Lhx2,0.15113785360084492,0.1926812868135514,-0.15660670292333823
9225,Dek,0.15113785360084492,0.1926812868135514,-0.16191526283483526
9286,Letm1,0.15113785360084492,0.1926812868135514,-0.14653005801373364
4048,Cdkn1b,0.15113785360084492,0.1926812868135514,-0.15543530108066772
6965,Gls,0.152250213174887,0.19389950552769786,0.22216452053921731
8961,Trp53i11,0.152250213174887,0.19389950552769786,-0.23904356367487978
855,Acly,0.152250213174887,0.19389950552769786,0.20930099964161286
4121,Gm11878,0.152250213174887,0.19389950552769786,-0.12970776393849892
1948,Grin1,0.152250213174887,0.19389950552769786,0.2759536427347591
4301,Fam234b,0.152250213174887,0.19389950552769786,0.19676159983100838
5055,Pkd1,0.152250213174887,0.19389950552769786,-0.16425308852726062
9748,RP23-43M12.2,0.152250213174887,0.19389950552769786,-0.17336836524082866
2468,Cog8,0.15336879373859647,0.195223555900146,-0.1676323896657781
3490,Fkbp1a,0.15336879373859647,0.195223555900146,0.153218133830622
7260,Vma21,0.15336879373859647,0.195223555900146,-0.12956762431332702
452,Specc1l,0.15336879373859647,0.195223555900146,-0.1185887262793015
4580,Tmem230,0.15449361301360595,0.19652890748921226,-0.15310741251720028
1095,Laptm5,0.15449361301360595,0.19652890748921226,-0.10041803176244102
8318,Rbfox1,0.15449361301360595,0.19652890748921226,-0.12404639986815091
8585,Mturn,0.15449361301360595,0.19652890748921226,-0.180330348033368
132,Mrps14,0.15449361301360595,0.19652890748921226,-0.15550532803801875
7357,Dcaf11,0.1556246886305092,0.19786596126739847,-0.14041571090480964
4399,Mob2,0.1556246886305092,0.19786596126739847,-0.11244107301014505
6119,Ubxn7,0.1556246886305092,0.19786596126739847,-0.11884313538937441
5043,Rbp1,0.1556246886305092,0.19786596126739847,-0.1620251735521201
8843,Spg20,0.1567620381275488,0.19915844910695263,-0.11266977560322289
7684,Mrpl49,0.1567620381275488,0.19915844910695263,-0.15698927467366453
5077,H2afy,0.1567620381275488,0.19915844910695263,-0.23844786120699712
2896,Adgrb1,0.1567620381275488,0.19915844910695263,-0.18934688341503847
5379,Cd99l2,0.1567620381275488,0.19915844910695263,0.13551588572971962
6451,Rab3c,0.1567620381275488,0.19915844910695263,-0.16486595452794361
5740,Pcnp,0.15790567894930307,0.20037979500326517,-0.16089233034825945
7652,Dph3,0.15790567894930307,0.20037979500326517,-0.15231215196259473
4940,Irs2,0.15790567894930307,0.20037979500326517,-0.17216638320814592
4424,Lypla2,0.15790567894930307,0.20037979500326517,-0.20328095065077623
3342,Psmb10,0.15790567894930307,0.20037979500326517,-0.13911930592714938
3711,Cbx4,0.15790567894930307,0.20037979500326517,-0.13508855559883237
7831,Mesdc2,0.15790567894930307,0.20037979500326517,0.1005091664728246
7775,Entpd6,0.15790567894930307,0.20037979500326517,-0.11017931707809492
4435,Serpine2,0.15790567894930307,0.20037979500326517,0.2157929201188642
3515,Atl1,0.1590556284453697,0.20178729574378587,-0.1855000263077704
4606,Atp6v0e2,0.1590556284453697,0.20178729574378587,0.2695935745131779
5557,Eef1akmt1,0.16021190386905093,0.20307192376380792,0.0725256501289655
4957,Ppp4r3a,0.16021190386905093,0.20307192376380792,-0.12009670298209407
842,Rcan2,0.16021190386905093,0.20307192376380792,-0.20117257628471563
7682,Epb41l1,0.16021190386905093,0.20307192376380792,-0.24411959428080365
8466,Gm8731,0.16021190386905093,0.20307192376380792,-0.17822272215716772
9028,Rpl32,0.16021190386905093,0.20307192376380792,0.1618617605758903
2560,Hsd17b12,0.16021190386905093,0.20307192376380792,-0.173354265293316
3889,Cadm3,0.16137452237603356,0.20438844576444756,0.16273125195319338
5975,Cox6c,0.16137452237603356,0.20438844576444756,0.11275612321968254
7822,mt-Cytb,0.16137452237603356,0.20438844576444756,-0.03678512677918988
76,Jun,0.16137452237603356,0.20438844576444756,-0.15822142470126188
3085,Gm5805,0.16137452237603356,0.20438844576444756,-0.19880693413229178
9654,Hagh,0.16137452237603356,0.20438844576444756,-0.22129144605768047
418,Atp6v1g2,0.16254350102307047,0.2057109959858304,0.25421857633875966
1302,Adcy2,0.16254350102307047,0.2057109959858304,-0.19638504108178179
3269,Gng2,0.16254350102307047,0.2057109959858304,0.19736529250636003
201,Ssr1,0.16254350102307047,0.2057109959858304,0.14876522146625515
1446,Selplg,0.16254350102307047,0.2057109959858304,-0.10977307995122398
9315,Cdipt,0.16254350102307047,0.2057109959858304,-0.1995198423547535
9318,Dbn1,0.16371885676665987,0.20709252653018362,-0.23710694725708858
1825,Golga4,0.16371885676665987,0.20709252653018362,-0.16514967097073274
6548,Cxx1b,0.16371885676665987,0.20709252653018362,-0.18724284032926342
1110,Parn,0.16371885676665987,0.20709252653018362,-0.10735198050021033
1556,Klhdc2,0.16490060646172366,0.20832099345241123,-0.20997876762421885
5742,Gm11604,0.16490060646172366,0.20832099345241123,0.1356900524480471
8815,Prkag2,0.16490060646172366,0.20832099345241123,-0.1812523537041324
4247,Usp10,0.16490060646172366,0.20832099345241123,-0.14564762113912355
9307,Mkrn1,0.16490060646172366,0.20832099345241123,-0.18025395187465687
7486,Aimp1,0.16490060646172366,0.20832099345241123,-0.15823267561597287
1600,Olfm1,0.16490060646172366,0.20832099345241123,-0.11610053469853021
6713,Psmb7,0.16490060646172366,0.20832099345241123,0.30632826562162574
1400,Tmed9,0.16490060646172366,0.20832099345241123,0.11288762218705539
8,Lamtor1,0.16490060646172366,0.20832099345241123,-0.21191254044949304
632,Cep170b,0.1660887668602844,0.2096078799016193,0.20072688346554202
9479,Nudt10,0.1660887668602844,0.2096078799016193,-0.1353120051494905
5828,Smim8,0.1660887668602844,0.2096078799016193,-0.14688716361790188
6200,Psma3,0.1660887668602844,0.2096078799016193,-0.17955890939643027
7587,Acad8,0.1660887668602844,0.2096078799016193,-0.1251347050132745
467,Trim44,0.1660887668602844,0.2096078799016193,-0.22560607139109923
4964,Klhl2,0.1660887668602844,0.2096078799016193,-0.17171817328847094
851,Zbtb4,0.1660887668602844,0.2096078799016193,-0.18148905067269272
8383,Arhgdia,0.16728335461014143,0.21092712556183138,0.2230363597369145
3390,Suds3,0.16728335461014143,0.21092712556183138,-0.16791217737001407
6723,Praf2,0.16728335461014143,0.21092712556183138,-0.14244139708543901
3191,Gpm6b,0.16728335461014143,0.21092712556183138,-0.11213462384666606
4174,Ccdc32,0.16728335461014143,0.21092712556183138,-0.17300581327341202
4806,Hnrnpr,0.16728335461014143,0.21092712556183138,-0.18571339971116618
2616,Gm5619,0.16728335461014143,0.21092712556183138,-0.12208508752725145
7456,Vmp1,0.16848438625354734,0.21227916877309524,-0.2109928516306674
250,Lxn,0.16848438625354734,0.21227916877309524,-0.21105143128682702
8715,Cacna2d1,0.16848438625354734,0.21227916877309524,-0.23996894672430003
3692,Son,0.16848438625354734,0.21227916877309524,-0.1996153326439094
7930,Pdzd9,0.16848438625354734,0.21227916877309524,0.08095965550537709
8158,Enah,0.16848438625354734,0.21227916877309524,-0.22788033389474904
1882,mt-Ti,0.16969187822588105,0.2137460849616299,-0.10004501229615492
4679,Scap,0.16969187822588105,0.2137460849616299,-0.19620553740679814
4097,Park7,0.1709058468543232,0.21519301806412364,-0.1671407818399917
3535,Gm9790,0.1709058468543232,0.21519301806412364,-0.15674121683984588
9593,Flot1,0.1709058468543232,0.21519301806412364,-0.1776318139013533
5741,Hapln4,0.17212630835652942,0.21664701890218135,0.1204958085589638
8616,Jak1,0.17212630835652942,0.21664701890218135,0.09951403933526937
5637,Psmb2,0.17212630835652942,0.21664701890218135,-0.18618907322687228
1775,Stmn2,0.17335327883930263,0.2180803646435937,0.23295947195955158
4087,Plxnb3,0.17335327883930263,0.2180803646435937,-0.1153082696286516
2825,Rnf41,0.17335327883930263,0.2180803646435937,-0.2130889280189594
5222,Gnai1,0.17335327883930263,0.2180803646435937,-0.22412484741954763
6306,Tmem199,0.17458677429726666,0.2193531823879679,-0.17635006994070235
98,Dhx30,0.17458677429726666,0.2193531823879679,-0.20645659470646205
1349,Vbp1,0.17458677429726666,0.2193531823879679,-0.2609496194023073
6403,Rpl6l,0.17458677429726666,0.2193531823879679,0.1682738886613997
9459,Icam5,0.17458677429726666,0.2193531823879679,-0.21220866282816697
890,2810428I15Rik,0.17458677429726666,0.2193531823879679,-0.21772741651309957
2818,Mkln1,0.17458677429726666,0.2193531823879679,-0.1819519065331594
1579,Fn3k,0.17458677429726666,0.2193531823879679,-0.19332402900680812
6086,Celf4,0.17458677429726666,0.2193531823879679,-0.17100292310407106
5233,Gna11,0.17458677429726666,0.2193531823879679,-0.14645608559620804
446,Psmc1,0.1758268106115387,0.2207149647734999,0.18655539757501316
9233,Synpr,0.1758268106115387,0.2207149647734999,-0.22045038167325348
9144,Calm2,0.1758268106115387,0.2207149647734999,0.10571099953718566
7067,Myl12b,0.1758268106115387,0.2207149647734999,0.23229002891929262
5516,Picalm,0.1758268106115387,0.2207149647734999,-0.13145693390516477
9721,Zfand2a,0.1758268106115387,0.2207149647734999,-0.18918398288875782
5641,Echs1,0.1758268106115387,0.2207149647734999,0.12489519089452727
1411,Prkaca,0.17707340354840062,0.22219522847594209,0.24414802760534382
6573,Slc24a2,0.17707340354840062,0.22219522847594209,-0.17109706332592278
7908,Stk11,0.17707340354840062,0.22219522847594209,-0.15286972381234243
6149,Commd8,0.17832656875797237,0.2236542526271071,-0.19791779107438678
5567,Rilpl2,0.17832656875797237,0.2236542526271071,-0.09746055182887492
6173,Scrg1,0.17832656875797237,0.2236542526271071,-0.07809345005236334
7664,Mta1,0.17832656875797237,0.2236542526271071,-0.19843152790430718
9191,Prkcz,0.17958632177288358,0.22512005591727538,-0.22263470675899377
8087,Shisa4,0.17958632177288358,0.22512005591727538,-0.17047265898730757
5615,Tmem234,0.17958632177288358,0.22512005591727538,-0.20923168949460003
5314,Ube2e2,0.17958632177288358,0.22512005591727538,-0.1844525402506756
7792,Aig1,0.18085267800694682,0.22656395384610928,-0.20102104774171803
3532,Plekha3,0.18085267800694682,0.22656395384610928,-0.15278508535736535
8310,Cux1,0.18085267800694682,0.22656395384610928,-0.18819512613626976
1087,Pon2,0.18085267800694682,0.22656395384610928,-0.1800879627895533
261,Eno1,0.18085267800694682,0.22656395384610928,0.15787875567383036
6640,Dnajc5,0.1821256527538292,0.22798545902741138,0.2132223551168897
3656,Ssr4,0.1821256527538292,0.22798545902741138,-0.20161718248936822
135,Dpp10,0.1821256527538292,0.22798545902741138,-0.19552681640358482
985,Dhrs3,0.1821256527538292,0.22798545902741138,-0.1388070048356136
6695,Gm10247,0.1821256527538292,0.22798545902741138,-0.15250614082814895
2394,Swi5,0.1821256527538292,0.22798545902741138,0.1484512509195639
5283,Shisa9,0.18340526118572598,0.22938410226427144,-0.16272745613631745
9743,Ppp2r2d,0.18340526118572598,0.22938410226427144,-0.19527264310601034
1057,Cd83,0.18340526118572598,0.22938410226427144,-0.16134231615648176
2450,P2ry12,0.18340526118572598,0.22938410226427144,0.08317792631438259
2070,Clns1a,0.18340526118572598,0.22938410226427144,-0.1679127909595879
4006,Rogdi,0.18340526118572598,0.22938410226427144,-0.1691262132047866
346,RP23-55G19.3,0.18340526118572598,0.22938410226427144,-0.20106264854915956
3229,Fgfr1,0.18469151835203468,0.23090524340410454,-0.1658937806250833
5490,Sptbn1,0.18469151835203468,0.23090524340410454,-0.0667129684089538
3666,Lsm14b,0.18469151835203468,0.23090524340410454,0.16589208350025064
6951,Zfp40,0.1859844391780281,0.2323161687863929,-0.10398470858063469
9449,Gm5093,0.1859844391780281,0.2323161687863929,0.1981842688522919
494,Actr2,0.1859844391780281,0.2323161687863929,0.20182857512896657
2703,Gm4705,0.1859844391780281,0.2323161687863929,-0.15600140633258253
2881,Wdr7,0.1859844391780281,0.2323161687863929,-0.1705425011504511
9553,Adi1,0.1859844391780281,0.2323161687863929,-0.1704531368879998
8515,Pcx,0.1859844391780281,0.2323161687863929,-0.13065545068447015
7969,Zfp365,0.18728403846353003,0.233762426510182,-0.21697828229650185
9653,Naa60,0.18728403846353003,0.233762426510182,-0.23487869110662007
9131,Anxa5,0.18728403846353003,0.233762426510182,-0.13304569763457952
7971,Grtp1,0.18728403846353003,0.233762426510182,-0.13349332936488612
373,Usp50,0.18728403846353003,0.233762426510182,-0.22460381220239523
1324,Ift52,0.18728403846353003,0.233762426510182,-0.10443598472549276
788,Dbndd1,0.18859033088159005,0.23506666793644582,-0.08162340068127705
6445,Cyb5b,0.18859033088159005,0.23506666793644582,-0.18854818254214845
6508,Homer3,0.18859033088159005,0.23506666793644582,-0.1155298274643144
6250,Ttc19,0.18859033088159005,0.23506666793644582,0.14033869304509583
3791,Dlst,0.18859033088159005,0.23506666793644582,-0.20840140304128774
7032,Kcnj3,0.18859033088159005,0.23506666793644582,-0.22565292754525412
1499,Nlgn1,0.18859033088159005,0.23506666793644582,-0.14646528077511078
5031,Ppib,0.18859033088159005,0.23506666793644582,-0.23229201974755753
5755,Clvs2,0.18859033088159005,0.23506666793644582,-0.14705090704299106
9489,Rpl9-ps7,0.18859033088159005,0.23506666793644582,-0.24525580618670695
8726,Ubl5,0.18859033088159005,0.23506666793644582,0.17638738058714853
8769,Abi2,0.1899033309771605,0.23655422479942695,-0.20949184595116943
7100,Ckmt1,0.1899033309771605,0.23655422479942695,0.16655509987348704
3436,Smim12,0.1899033309771605,0.23655422479942695,-0.13296372259644595
8411,Atp6v0a1,0.1899033309771605,0.23655422479942695,0.18582900373486222
8325,Med10,0.1899033309771605,0.23655422479942695,-0.16923288305157058
