,gene,pval,sig,lfc,DEG
3651,TGIF1,1.7398054710366156e-07,3.0510165802546534,3.6604322998629155,Not significant
481,SLC18B1,1.7690440139223942e-07,3.0438667893101385,3.82124463162072,Not significant
1404,CRTAC1,1.7987573356952457e-07,3.036721072656473,3.7628840714796463,Not significant
230,LONP2,1.8596381160032344e-07,3.022356908012923,3.8502284594089566,Not significant
2712,CXCL10,1.8751667801590402e-07,3.0188321261791233,3.977852316570094,Not significant
1536,CCT3,2.0206820770009326e-07,2.986475148396313,4.1507636552270135,Not significant
1899,MICAL1,2.1413472211753575e-07,2.9613844093854675,-3.2465946920892277,Not significant
2250,ADAMTS1,2.177082917077284e-07,2.954285495656134,3.6324436426390423,Not significant
2205,TCEAL4,2.177082917077284e-07,2.954285495656134,3.851179697723465,Not significant
3548,KANK1,2.195166195498494e-07,2.950865113550847,3.67596167291728,Not significant
1640,CNN2,2.2502911257661784e-07,2.9401849689368853,-1.8763906297106852,Not significant
1479,CABLES1,2.3258753013067713e-07,2.925930686549472,3.7932998190118443,Not significant
2381,CHL1,2.364581460274988e-07,2.918852199737544,4.083709771001487,Not significant
537,IGLL5,2.403909585710729e-07,2.911777801022028,-2.05607136874597,Not significant
3409,NEDD4,2.403909585710729e-07,2.911777801022028,3.561943140021405,Not significant
3322,KIT,2.423809884739464e-07,2.9083698209309263,3.6453642688838426,Not significant
1613,WASL,2.525722615676364e-07,2.8905791417440425,3.84570480434623,Not significant
447,USP22,2.653488098871869e-07,2.869246943990188,3.263717482982215,Not significant
54,TNFAIP8,2.653488098871869e-07,2.869246943990188,-3.5913207577158275,Not significant
459,RAD21,2.653488098871869e-07,2.869246943990188,3.51644530424661,Not significant
2035,SDC3,2.742109468974765e-07,2.8552446677230297,3.735429117112052,Not significant
127,POMGNT1,2.787485430411882e-07,2.8482070874796137,3.7510716002389257,Not significant
889,MIF,2.9763489668268423e-07,2.8198419530355467,3.50140663979525,Not significant
655,PROM1,3.0254616624911285e-07,2.8128248248808276,3.6155712121313175,Not significant
2191,CLSTN1,3.050310541376446e-07,2.8093604339909546,3.766161674551155,Not significant
1535,SERBP1,3.177540212905355e-07,2.7917127677771716,2.8264910414351734,Not significant
3421,IGFBP4,3.2298537086156475e-07,2.784712043574797,-3.361463307389217,Not significant
342,LIMA1,3.2298537086156475e-07,2.784712043574797,3.6389123611790795,Not significant
3501,PTK7,3.391831213234378e-07,2.7636491814914437,3.5040084422308766,Not significant
5320,PRKCB,3.5907237578201283e-07,2.7390087083377113,-3.665191501546151,Not significant
2891,AKNA,3.8318203593554317e-07,2.7108975163244957,-3.297447980975707,Not significant
2958,CD9,3.8318203593554317e-07,2.7108975163244957,3.8430035095060933,Not significant
3716,RAC2,3.8630340242471795e-07,2.707548314454076,-3.203794556224144,Not significant
1547,TMEM106C,3.8944929849344463e-07,2.7041147891887896,3.611867272713434,Not significant
3374,MEF2C,3.8944929849344463e-07,2.7041147891887896,-2.70227497301044,Not significant
592,RPS28,3.9581542161343065e-07,2.6972508670438917,0.8687828229093526,Not significant
2985,MMP2,4.0555325245728203e-07,2.6867918669552773,3.527941364266974,Not significant
2480,MYO5A,4.766348263741983e-07,2.616817753127213,3.769815864671308,Not significant
1753,NR2F6,5.124097217337559e-07,2.5855110292475447,3.500828377236677,Not significant
552,C14orf2,5.124097217337559e-07,2.5855110292475447,3.0866428342882077,Not significant
4802,KLF2,5.20704299648213e-07,2.578717319772104,-3.670751917713405,Not significant
2601,RAB7A,5.420111010551227e-07,2.561409258746637,3.736697807744097,Not significant
2424,NPM1,5.420111010551227e-07,2.561409258746637,2.4164041398905134,Not significant
899,HIBCH,5.824999011186129e-07,2.5303371812651796,3.6133005915493293,Not significant
1006,TRIB2,6.014167360291101e-07,2.5165638776075543,3.8211012257838752,Not significant
1309,HSPE1,6.110958595875498e-07,2.5097262448223616,3.4251046980189823,Not significant
5410,FAM107B,6.209250439745192e-07,2.5028927859797894,-3.352275225320725,Not significant
4566,PDLIM2,6.258966050938095e-07,2.499520416056278,-3.311201536433317,Not significant
493,TPI1,6.359550746789333e-07,2.4926932296561053,2.7339271527807636,Not significant
468,CDC42SE2,6.886296313364261e-07,2.4582774552857325,-2.7288648825759303,Not significant
601,LAMTOR5,6.99657628267473e-07,2.45147532317734,3.5775458193622667,Not significant
1410,GLCE,6.99657628267473e-07,2.45147532317734,3.341577745553208,Not significant
258,UQCR11,7.222263391944516e-07,2.437883643512814,1.988357109035392,Not significant
1577,HLA-DRB5,7.454956139045556e-07,2.42422308443045,-2.443677113431163,Not significant
2591,CYSTM1,7.573994502568005e-07,2.4174419334088024,3.5847034966098,Not significant
2573,PSMB4,7.634198254900618e-07,2.4140957818471716,2.876208539227405,Not significant
293,EIF4EBP1,7.8796557166703e-07,2.4004646106479055,3.8506380858617284,Not significant
2775,CTTN,8.005217854696245e-07,2.393698188768324,3.484025219228926,Not significant
34,DDX5,8.005217854696245e-07,2.393698188768324,-1.0670497351972976,Not significant
699,MCM7,8.132706030314313e-07,2.3870217292457205,3.5495879137658175,Not significant
2932,TK1,8.869604256595664e-07,2.349519106357386,3.4784129464718125,Not significant
5361,SELL,8.939695430214595e-07,2.3461940722618215,-3.584176359692531,Not significant
2711,STAU1,9.153183592668101e-07,2.3360537945529725,3.5372556630218153,Not significant
3023,F2RL2,9.371576189654798e-07,2.325923045090786,3.3467490264173314,Not significant
1257,LINC00493,9.519949124920776e-07,2.319203113236982,3.349702923347588,Not significant
3165,ST3GAL5,9.519949124920776e-07,2.319203113236982,3.5384492693578116,Not significant
3879,INPP5D,9.74675664076204e-07,2.309174102889177,-3.086133765290208,Not significant
1972,ECM1,9.97876133031013e-07,2.2990688326298514,3.2696461607674996,Not significant
4777,VAV1,1.0216077203733672e-06,2.2889731319935156,-3.4200921219007663,Not significant
3036,RRM2,1.045882065119257e-06,2.278887012893774,3.421050758143936,Not significant
1080,NUP50,1.0875778170980484e-06,2.262040880841445,3.4712780655560156,Not significant
1087,TIMP2,1.0961068011061658e-06,2.258743567800699,3.8706493322955864,Not significant
780,CD81,1.1133582775810855e-06,2.252066267023307,1.157375514208983,Not significant
2458,BSG,1.1133582775810855e-06,2.252066267023307,2.873375872928988,Not significant
2877,ENO2,1.1397262847980038e-06,2.2421013203229476,3.515048844656328,Not significant
2341,PAICS,1.1486483934817663e-06,2.238810472429832,3.4557258110957623,Not significant
239,MDM2,1.157637687704534e-06,2.235520708787394,3.4168777218647657,Not significant
2630,TIMM13,1.1666946518462591e-06,2.232232029822279,3.4836560774471392,Not significant
2476,NBEAL1,1.1666946518462591e-06,2.232232029822279,-1.2278749749344584,Not significant
4878,AQP1,1.1850135440439044e-06,2.225657927931685,-3.480486474498978,Not significant
151,RGS1,1.2610951064056129e-06,2.1988024737572442,3.444186709256062,Not significant
1911,MGAT4B,1.2610951064056129e-06,2.1988024737572442,3.372884339385441,Not significant
2974,RBFOX2,1.3212175756616518e-06,2.1788136359485333,3.436521688492742,Not significant
1016,LMAN2,1.3212175756616518e-06,2.1788136359485333,3.3508696843238193,Not significant
667,RPS21,1.3628207271657868e-06,2.165566728828813,0.45043255225465195,Not significant
1505,UQCRH,1.4056822534296717e-06,2.1522511016216046,2.3226180957265585,Not significant
4208,CTHRC1,1.4165984977784619e-06,2.148989465326114,3.4842040644407177,Not significant
1628,MBOAT7,1.4275962376545592e-06,2.145728927334951,3.6320576645657665,Not significant
36,ROMO1,1.4953269560122126e-06,2.12575806885523,2.3666550129553228,Not significant
4799,BIRC3,1.5421859184907378e-06,2.1124946546815884,-3.1280466048276003,Not significant
518,UBL3,1.5661416416403208e-06,2.105912559274976,3.5895181792888033,Not significant
261,S100A6,1.59045488032027e-06,2.0993348470652435,2.0739995849478268,Not significant
3512,ANAPC16,1.6151307353228072e-06,2.0927615232619123,-2.115993555619958,Not significant
525,RPL32,1.6401743765637002e-06,2.08619259310018,-0.4984273635169352,Not significant
3172,PAX5,1.7175647723212753e-06,2.0663398677298135,-3.537798045053822,Not significant
2131,PCMTD2,1.7175647723212753e-06,2.0663398677298135,3.6146989206676756,Not significant
839,RPL13,1.7441326712323263e-06,2.05987472043253,-0.3954844137201494,Not significant
1346,LYZ,1.7575642861899537e-06,2.0566438193155454,-2.3386459893346787,Not significant
1392,SLC3A2,1.7847263375935772e-06,2.050099144873736,3.33309249078569,Not significant
368,UQCRB,1.8122915264861935e-06,2.043558899785154,2.4265011896710202,Not significant
1991,ASAP1,1.8402655700551474e-06,2.0370230898469135,3.3678161691407977,Not significant
2372,TSPAN14,1.8686542624491385e-06,2.0304917208861477,3.7187052127993985,Not significant
2307,STK17B,1.8974634757527645e-06,2.023964798834801,-3.0311428658155273,Not significant
4252,JMJD1C,1.9864741517927545e-06,2.004238230345733,-2.6703480129929438,Not significant
1369,AHCY,2.193295332644808e-06,1.9615348187092463,3.5559889817327126,Not significant
1463,ESYT2,2.193295332644808e-06,1.9615348187092463,3.7947554017481404,Not significant
2277,ATP8B2,2.2438796518431364e-06,1.9518597478952229,3.6828241812311595,Not significant
3471,GCNT2,2.2609886567204244e-06,1.9486657440021817,3.2640847317782216,Not significant
4106,SNX10,2.2782228886044775e-06,1.945472881584205,3.5227696063640863,Not significant
1545,ID3,2.295583222784274e-06,1.9422811614676245,-2.0509696579868884,Not significant
775,CANX,2.3663032920837506e-06,1.929266761209576,2.590202914206012,Not significant
1970,PLCB4,2.3843074714292067e-06,1.9260807251694516,3.2538060151725383,Not significant
2257,PGRMC2,2.4391125451228314e-06,1.9163568455009994,3.210073987635711,Not significant
161,HLA-E,2.495125864085805e-06,1.9066432277434011,-0.8325298624935531,Not significant
878,CLTA,2.5717337762888255e-06,1.8936789714085132,3.6644236952424416,Not significant
898,BACE2,2.6306660340823103e-06,1.8839893986140743,3.618129610384786,Not significant
3279,MGST3,2.6908932282053262e-06,1.8743101766000223,3.605129994772321,Not significant
3257,PLEKHF2,2.794223468669274e-06,1.858143664743776,-3.1735499791785533,Not significant
89,RPS24,2.794223468669274e-06,1.858143664743776,-0.5085845674693719,Not significant
3202,MAGEA6,2.8366126537835797e-06,1.851823297310509,3.2050382949867626,Not significant
445,RPL31,2.8366126537835797e-06,1.851823297310509,-0.4254510306850605,Not significant
1368,GGH,2.8366126537835797e-06,1.851823297310509,3.3055984351068197,Not significant
3416,TRIM2,2.9232495482081024e-06,1.8391102186988524,3.2434071762472376,Not significant
2617,PRKCSH,2.9675144812721897e-06,1.8327174909852,3.4094417849473175,Not significant
3325,C4B,2.9675144812721897e-06,1.8327174909852,-2.8455017251309402,Not significant
990,SRM,3.0124220761205487e-06,1.826415841868883,3.609979624936368,Not significant
2493,HM13,3.246915484633855e-06,1.7942003287883914,3.051750506637334,Not significant
2013,SLC43A3,3.271304926059382e-06,1.7910630060310122,3.4518618035652207,Not significant
5394,BANK1,3.295870019414351e-06,1.7879268742598435,-3.4257740316048304,Not significant
940,PLOD1,3.320611970887349e-06,1.7847919346581764,3.386301479259868,Not significant
1666,ATP6V1F,3.3959111537825124e-06,1.7752214056797286,3.3043986978745727,Not significant
62,CDH1,3.7415510974442123e-06,1.7335852143880042,3.415897445124149,Not significant
3641,SLC25A13,3.7976327972011137e-06,1.727270753974399,3.275814130498117,Not significant
757,NDUFB9,3.825974946768154e-06,1.7241585244613264,2.562655997995849,Not significant
1115,MCM6,3.854519789682866e-06,1.7210475124783502,3.291334578953518,Not significant
1021,SEMA4C,4.0903431216090045e-06,1.6955984763648795,3.172420907925212,Not significant
2348,GNPTG,4.213379764517163e-06,1.6829464650112895,3.3425988927569126,Not significant
3675,TGFBR2,4.27622030614351e-06,1.676671004401106,-2.4111375775811714,Not significant
5357,ADAM28,4.307976377892056e-06,1.6735783014676098,-3.3994964839532176,Not significant
1189,POLR2E,4.339958341024293e-06,1.6704868387693874,3.1042099598852655,Not significant
1674,LRRN4CL,4.50331042947405e-06,1.654702615197647,3.1631380200103063,Not significant
3003,MAGED1,4.536680220585471e-06,1.6516185835935189,3.4132213407747702,Not significant
1179,LTBR,4.638216868759665e-06,1.6422012404815745,3.297704873398692,Not significant
5399,FCRLA,4.638216868759665e-06,1.6422012404815745,-3.2667615851995966,Not significant
2766,RHOBTB3,4.70711349165637e-06,1.6360444192633745,3.0788566800501487,Not significant
2628,GNG5,4.776989779723461e-06,1.6298062390241328,3.361877850360989,Not significant
141,C1QB,4.84785898888929e-06,1.623573084132551,3.503251703829622,Not significant
2683,PRRX1,5.029464567093747e-06,1.6078827025320417,3.171417381333173,Not significant
3335,CLEC1A,5.066559254422625e-06,1.604817522222428,3.123306303413294,Not significant
3142,GIPC1,5.141536124386525e-06,1.5986046031916268,3.6212667587974288,Not significant
3713,CELF2,5.21757477583427e-06,1.592396778552498,-2.558906555458727,Not significant
1471,TBXAS1,5.372894815665658e-06,1.5799100983570886,3.4753851158807327,Not significant
3543,CSK,5.532635989716453e-06,1.567443985192626,-1.8920641799729854,Not significant
3787,ATP2A3,5.532635989716453e-06,1.567443985192626,-2.8148129443512886,Not significant
1314,CDC42EP3,5.6142017569186525e-06,1.5613482047784424,3.3677661656156626,Not significant
973,EMP3,5.6142017569186525e-06,1.5613482047784424,2.4979520292112642,Not significant
2419,FAM167B,5.655415068853387e-06,1.5583886451019215,3.1930235708958428,Not significant
992,H1F0,5.7807998209331325e-06,1.5490858709168238,3.294614622202389,Not significant
1519,FXYD3,5.82318283215638e-06,1.5460451404727904,3.2002158189668575,Not significant
259,YAP1,5.952123743455423e-06,1.536758019514406,3.6134731884296807,Not significant
1696,RAB10,6.128300877186208e-06,1.524364781719957,3.3739157069336256,Not significant
410,RPS3A,6.128300877186208e-06,1.524364781719957,-0.3687473219026671,Not significant
2921,ABHD12,6.218250077915286e-06,1.5183056232817271,3.155909560958226,Not significant
1720,PACSIN2,6.263697079094151e-06,1.5152780337692264,2.9980232614497133,Not significant
1522,CD53,6.30946180781133e-06,1.512251773376336,-2.7764777181009994,Not significant
1163,FAM210A,6.3555463757372276e-06,1.5092268440979333,3.1890343987197953,Not significant
1323,AP1S1,6.590841642477017e-06,1.4937766290890953,3.5017531026021445,Not significant
1113,MGEA5,6.590841642477017e-06,1.4937766290890953,-2.160501411196673,Not significant
3927,RCC2,6.735994933254447e-06,1.4846435000705933,3.2679313923880056,Not significant
2420,NPC1,6.834457339340171e-06,1.4785326893924764,3.1390339707691224,Not significant
1861,GLRX5,6.934295591675152e-06,1.4724272852380644,3.3722802069425826,Not significant
4255,CRNDE,6.934295591675152e-06,1.4724272852380644,2.988450740131847,Not significant
26,WDR83OS,6.934295591675152e-06,1.4724272852380644,3.4510141643828067,Not significant
569,CD44,6.984736358166695e-06,1.4695925753121477,1.414086992310069,Not significant
2084,ITPK1,7.138172911284497e-06,1.4604055148797177,3.4536816435791495,Not significant
4193,TMEM230,7.190030956527986e-06,1.45740348542598,3.334392159947198,Not significant
2189,SUN2,7.347775743337238e-06,1.4482328257303905,-2.1604579339573564,Not significant
2164,FAM129B,7.401088860879887e-06,1.4452362757041965,3.2725369448802484,Not significant
77,CTNND1,7.508826884074113e-06,1.4391609231237013,3.1765112271958067,Not significant
812,SNRPD1,7.673250160535662e-06,1.4300150789919246,3.1299210234673787,Not significant
176,ATP5EP2,7.728818829506906e-06,1.427026818922384,3.309500739377544,Not significant
968,PLP1,7.841112585991941e-06,1.4209681065528645,3.2662066443077156,Not significant
4931,GAS6,8.246551906935388e-06,1.3995909440529422,-2.856176823500327,Not significant
1345,PHC2,8.426378397350383e-06,1.3904998425237118,3.56781111638471,Not significant
4003,FMN1,8.426378397350383e-06,1.3904998425237118,3.0641090939092304,Not significant
1618,FBXO7,8.671984259896636e-06,1.378455832012655,3.286436427657578,Not significant
516,RPLP0,8.860662721741186e-06,1.369394746391707,-0.4448922188804669,Not significant
3093,SLC52A2,8.924422646808467e-06,1.3664347578262224,3.089027317271226,Not significant
4886,IFNGR1,9.05326017627337e-06,1.3604328768822256,-2.6006133316971414,Not significant
676,EIF5AL1,9.05326017627337e-06,1.3604328768822256,2.3683961381849805,Not significant
3148,RANGAP1,9.118343515926245e-06,1.357563468425107,3.069214565041101,Not significant
2922,SYNE2,9.18387375836056e-06,1.3546092729998496,3.418915267711051,Not significant
1480,C10orf54,9.18387375836056e-06,1.3546092729998496,-2.5348276546930157,Not significant
1570,PACSIN3,9.249853815350866e-06,1.3517428015187951,3.144223254050451,Not significant
1033,CX3CL1,9.316286616511498e-06,1.3487915226138711,3.312848689455749,Not significant
784,TMED10,9.518331050892643e-06,1.3397739107641922,2.2068476003346484,Not significant
811,COX7C,9.724557382966613e-06,1.3307695501601688,1.465539487434631,Not significant
1643,TFAP2A,1.0295567892824717e-05,1.306679760255741,3.0281265429952264,Not significant
4307,ALDH3A2,1.0668561584612153e-05,1.291704927117743,3.0204921128463704,Not significant
2506,FZD7,1.0744692877993742e-05,1.2887833717524881,3.205631732555064,Not significant
2546,SRSF5,1.0744692877993742e-05,1.2887833717524881,-0.7537418118493822,Not significant
2393,IFIT3,1.0898514527986398e-05,1.2829448245254167,3.0776406584905605,Not significant
724,PPT1,1.1054437355369686e-05,1.27702631940563,3.26354181432668,Not significant
1278,YARS,1.1133195197082891e-05,1.274112394613263,3.1849119263835304,Not significant
2067,RNF181,1.1212488558115098e-05,1.2712000057034964,3.1316604140320523,Not significant
2599,DOK5,1.1453616375807707e-05,1.2623000036496026,2.997823689630282,Not significant
4038,COL9A3,1.2121061994656277e-05,1.2384921951089884,3.1317695525950744,Not significant
981,ATP6V1B2,1.2207056855941628e-05,1.2355984920794076,3.370414295455091,Not significant
3993,FAM129C,1.2207056855941628e-05,1.2355984920794076,-3.1728638771139925,Not significant
