,gene,pval,padj,lfc
3787,Gtf3c6,0.3811948408575807,0.46586294757307545,-0.028860448324962817
2427,Siah2,0.3811948408575807,0.46586294757307545,-0.02836205267569536
8921,Hsf2,0.3811948408575807,0.46586294757307545,-0.0630027303990639
7644,Sri,0.3811948408575807,0.46586294757307545,-0.06741559827957477
897,Get4,0.3811948408575807,0.46586294757307545,-0.060046062101269726
4137,Tusc3,0.3822539309070714,0.4670995724386928,0.12682334088898894
958,Epdr1,0.3833148232725754,0.4681646353871097,0.08936092381653093
9573,Gm15198,0.3833148232725754,0.4681646353871097,0.05536761399651091
7215,Ddx17,0.3833148232725754,0.4681646353871097,-0.10911444535051551
38,2700097O09Rik,0.3833148232725754,0.4681646353871097,0.017052425338937915
223,Csad,0.38384594502530345,0.468755454158169,0.04908039335841341
5626,Ap1g1,0.3843775169968906,0.46917295196178144,0.052559467006246585
6849,Ephb6,0.3843775169968906,0.46917295196178144,0.11794045448702484
1684,Gm8444,0.3843775169968906,0.46917295196178144,-0.054738741041722605
9885,Usp34,0.3843775169968906,0.46917295196178144,-0.09792459189291236
1985,Gnb4,0.38544201110753507,0.47018222144104127,-0.0879953527022348
4666,Doc2b,0.38544201110753507,0.47018222144104127,-0.06620019986976278
6250,Ttc19,0.38544201110753507,0.47018222144104127,0.03500530014435377
643,Wars,0.38544201110753507,0.47018222144104127,0.08971359368867926
6494,Ap3m2,0.38544201110753507,0.47018222144104127,-0.10078252022760736
7739,Coa5,0.3865083046167318,0.47113438363397336,0.04914648101641994
999,Acd,0.3865083046167318,0.47113438363397336,-0.018137091399940353
6589,Them6,0.3865083046167318,0.47113438363397336,-0.06288790297838354
9521,Gm29228,0.3865083046167318,0.47113438363397336,0.024232795489403713
9709,Qk,0.3865083046167318,0.47113438363397336,-0.07086756028827423
8813,Susd4,0.3865083046167318,0.47113438363397336,0.06576512036134119
520,Smdt1,0.3870421258329212,0.47172696203832565,0.11149281413449685
2617,Rhobtb2,0.38757639652139464,0.4722036072396745,-0.11531802249168166
4511,Soat1,0.38757639652139464,0.4722036072396745,-0.03637594307732961
1866,mt-Tq,0.38757639652139464,0.4722036072396745,0.11064540160085112
7928,Rab33b,0.38864628580311344,0.4731574828267538,0.010684694095811409
3954,Lrrc8b,0.38864628580311344,0.4731574828267538,-0.08615128234210978
5382,Mknk1,0.38864628580311344,0.4731574828267538,0.05807670704120138
6327,3110043O21Rik,0.38864628580311344,0.4731574828267538,0.023027711529520545
1936,Hacd3,0.38864628580311344,0.4731574828267538,0.13797934437527282
2930,Ube4b,0.38864628580311344,0.4731574828267538,-0.10013540569845869
9459,Icam5,0.3897179714281398,0.4741704453743189,0.07497806706385202
3528,Fndc4,0.3897179714281398,0.4741704453743189,-0.08235125674350385
9861,Gm7424,0.3897179714281398,0.4741704453743189,0.04264253246461713
5712,Tcn2,0.3897179714281398,0.4741704453743189,-0.0391399681149025
4285,Lrfn4,0.3897179714281398,0.4741704453743189,0.05247862917667856
7113,Dirc2,0.3907914523473732,0.4752427582142057,0.048065923207911254
1996,Anapc2,0.3907914523473732,0.4752427582142057,-0.09002099593351787
232,D5Ertd579e,0.3907914523473732,0.4752427582142057,-0.08830177409874285
1546,Prkacb,0.3907914523473732,0.4752427582142057,-0.11286622972679794
6321,Pls3,0.3913288657102726,0.47583781569219846,-0.061791972417158725
1732,Gm7285,0.39186672749634754,0.47608222216890167,-0.09028235368166015
2096,Ctnna2,0.39186672749634754,0.47608222216890167,-0.08804364857178726
2972,Mrap2,0.39186672749634754,0.47608222216890167,0.009140597423074937
7970,mt-Nd6,0.39186672749634754,0.47608222216890167,-0.09080080079161945
159,Drg2,0.39186672749634754,0.47608222216890167,0.04068997609144809
8159,Mrpl9,0.39186672749634754,0.47608222216890167,-0.044123906130407065
6935,Gm9703,0.39186672749634754,0.47608222216890167,-0.08096723082894375
3630,Fbxo3,0.39294379579521654,0.47715637311919445,0.05575858075586204
5387,Sirt6,0.39294379579521654,0.47715637311919445,0.05387599372189911
4933,Smarcc2,0.39294379579521654,0.47715637311919445,-0.1260149009207776
4792,Hmgcl,0.39294379579521654,0.47715637311919445,0.018776564428802267
9050,Sh2b1,0.3940226561487412,0.47829032359257634,-0.08182083100756365
8201,Gfra2,0.3940226561487412,0.47829032359257634,0.053425311765586514
6539,Ttc39c,0.3940226561487412,0.47829032359257634,0.031234338335630163
5566,Rac1,0.3951033074462762,0.4792492668668477,0.1312467824227177
2601,B230219D22Rik,0.3951033074462762,0.4792492668668477,-0.1277204131392775
1730,Camkk2,0.3951033074462762,0.4792492668668477,-0.09414864308241633
4147,Tmem145,0.3951033074462762,0.4792492668668477,0.027969234473228077
10,Scfd2,0.3951033074462762,0.4792492668668477,0.021376036493315986
2097,Got2,0.3951033074462762,0.4792492668668477,-0.08836019731999833
2243,Amn1,0.3961857485617577,0.48026781160660076,0.013310685047867032
5446,Tmem127,0.3961857485617577,0.48026781160660076,-0.05981389964994843
2664,Rps11-ps4,0.3961857485617577,0.48026781160660076,-0.03440207283287133
7379,Arl15,0.3961857485617577,0.48026781160660076,-0.07493997035381916
4667,Tmem201,0.3961857485617577,0.48026781160660076,-0.057266927785504684
5923,Srpk2,0.39726997835368894,0.48122834527403513,-0.09681968280552677
6802,Rab12,0.39726997835368894,0.48122834527403513,-0.10594625016189241
4964,Klhl2,0.39726997835368894,0.48122834527403513,-0.08612415874351953
848,Bcas2,0.39726997835368894,0.48122834527403513,0.03919106745107115
4111,Ube2q2,0.39726997835368894,0.48122834527403513,-0.09311994620541686
8153,Gm42517,0.39726997835368894,0.48122834527403513,-0.0007505778873255764
17,Ick,0.39835599566512947,0.48242573939467814,-0.04570048136129312
3811,Pip4k2a,0.39835599566512947,0.48242573939467814,0.04492227922824554
241,Sostdc1,0.39944379932368157,0.4835063632337186,0.06375164437150005
6281,Jph4,0.39944379932368157,0.4835063632337186,0.11429956281402642
9777,Mrps33,0.39944379932368157,0.4835063632337186,-0.06470058690615321
9518,Rnft2,0.39944379932368157,0.4835063632337186,-0.01751467626664116
6443,Gda,0.4005333881414791,0.48458808962744926,-0.12722221503026532
3412,Klhl32,0.4005333881414791,0.48458808962744926,0.02764204791549929
4580,Tmem230,0.4005333881414791,0.48458808962744926,-0.07722800469784463
5033,Gm15590,0.4005333881414791,0.48458808962744926,0.0326086200123159
6020,Smarca2,0.40107885160965384,0.4851886865950483,-0.05901996773248275
8925,Etfb,0.40162476091517463,0.48561155704397735,0.020236203718929424
4922,Cpeb4,0.40162476091517463,0.48561155704397735,-0.07272790495707326
246,Ube2n,0.40162476091517463,0.48561155704397735,-0.10790861509185046
5410,Gm8326,0.40162476091517463,0.48561155704397735,-0.07912074155975368
3930,Gm11273,0.40271791642592836,0.4867548377766291,0.06416906922723431
8698,Ipcef1,0.40271791642592836,0.4867548377766291,-0.1243315028648766
1122,Tesc,0.40271791642592836,0.4867548377766291,-0.08425223591846631
6889,Zfand6,0.4032651623225757,0.48735673721686307,-0.0969867527342183
8176,Gm13205,0.40381285343939677,0.48783985334912106,-0.10524052888972424
5773,Itpka,0.40381285343939677,0.48783985334912106,0.03609592611289347
6747,AI593442,0.40381285343939677,0.48783985334912106,-0.08929662438660912
4039,Oaz1-ps,0.4049095707057202,0.4889856424550403,0.007806440978815665
4844,Psma2,0.4049095707057202,0.4889856424550403,-0.08800071849627944
6516,Ltbp3,0.4049095707057202,0.4889856424550403,-0.002010598265702157
5472,Negr1,0.4054585965388767,0.489588904620909,-0.08692225563204925
9610,Mark2,0.40600806695951386,0.4899533796572909,0.03396972308508328
1486,Klhl9,0.40600806695951386,0.4899533796572909,-0.1087157058094732
5324,Cct5,0.40600806695951386,0.4899533796572909,0.07989632918791134
7867,Otud7b,0.40600806695951386,0.4899533796572909,-0.05317119428428008
1001,Rsl1d1,0.40600806695951386,0.4899533796572909,0.04317196648172761
8573,Nudcd2,0.4071083409198548,0.4910415528798005,-0.034202255157933514
5721,Smap2,0.4071083409198548,0.4910415528798005,-0.07089902531937486
6797,Mrpl27,0.4071083409198548,0.4910415528798005,0.025409712331461165
4465,Ate1,0.4071083409198548,0.4910415528798005,0.06773403155514135
356,Acbd6,0.40821039129027326,0.49219078623213575,0.07408512639616305
8845,Tm9sf3,0.40821039129027326,0.49219078623213575,-0.11595489793152236
5860,Nagk,0.40821039129027326,0.49219078623213575,-0.07632619839329191
6175,Efr3b,0.40931421675874047,0.49316107007602233,0.09400066784660588
2302,Dab1,0.40931421675874047,0.49316107007602233,-0.04787015847799836
6009,Eif3h,0.40931421675874047,0.49316107007602233,-0.08820940473455163
1146,Phyhipl,0.40931421675874047,0.49316107007602233,-0.11977004255088897
147,Chst12,0.40931421675874047,0.49316107007602233,-0.05007229397963453
5444,Cdc16,0.40931421675874047,0.49316107007602233,0.020507493296910262
1043,Ppdpf,0.41041981599765964,0.49413207249176666,0.05079676250930998
5870,Med31,0.41041981599765964,0.49413207249176666,0.05621901956877551
820,Pex2,0.41041981599765964,0.49413207249176666,-0.08986505325258864
7551,Rprd1a,0.41041981599765964,0.49413207249176666,-0.0957251762600766
1159,Rps13-ps5,0.41041981599765964,0.49413207249176666,-0.12588468152922871
2766,Arhgap21,0.41041981599765964,0.49413207249176666,-0.10093259115806585
143,Atg3,0.411527187663856,0.4952844851044437,-0.05365396464287908
1706,Rps3a1,0.411527187663856,0.4952844851044437,0.08128046842306436
400,Ino80b,0.411527187663856,0.4952844851044437,0.015661422596985553
7320,Slc32a1,0.4120815377331789,0.4958310207728459,0.06441136701716577
3193,Fat1,0.4120815377331789,0.4958310207728459,-0.057579202665343665
8198,Igfbp2,0.4126363303985666,0.49637782303417066,0.06375950112699691
6154,Rps19-ps3,0.4126363303985666,0.49637782303417066,0.07158497366231575
6091,Pmpcb,0.4137472428274309,0.49747222572821753,-0.03681518807186812
9731,Igip,0.4137472428274309,0.49747222572821753,0.06898633695573153
9470,Txn1,0.4137472428274309,0.49747222572821753,-0.07967826707939096
572,Glyr1,0.4137472428274309,0.49747222572821753,-0.08949015697372875
1073,Rpl31-ps16,0.41485992356048174,0.49856768996402406,0.12135405912478081
98,Dhx30,0.41485992356048174,0.49856768996402406,0.06442104770209234
632,Cep170b,0.41485992356048174,0.49856768996402406,0.08405143135399573
270,Ttc13,0.41485992356048174,0.49856768996402406,-0.02635745260346667
3820,Sh3bp1,0.41541692660244234,0.4991158191496189,0.11350625539397452
4779,Srsf5,0.41541692660244234,0.4991158191496189,0.07019305465100079
1091,Abcb1a,0.41597437119213565,0.4996035515604951,-0.03964209995836576
9395,Dctn6,0.41597437119213565,0.4996035515604951,-0.10953720953772628
1528,Tspan33,0.41597437119213565,0.4996035515604951,-0.08156955412905553
9292,Mtdh,0.4170905843011852,0.5005795402755823,0.015699385029420476
9481,Pkia,0.4170905843011852,0.5005795402755823,0.06669206236289327
2531,Fam69a,0.4170905843011852,0.5005795402755823,-0.05533377469693601
2568,Hgsnat,0.4170905843011852,0.5005795402755823,0.011603946257299214
8164,Lamb2,0.4170905843011852,0.5005795402755823,0.006631482694596791
4610,Fbxo31,0.4170905843011852,0.5005795402755823,-0.042327241880387945
3458,Gnl3,0.4182085614507889,0.501738697360254,-0.08518914472218153
3272,Cox5b,0.4182085614507889,0.501738697360254,-0.07299015380167262
1436,Bola1,0.4182085614507889,0.501738697360254,-0.024273012161618368
9743,Ppp2r2d,0.419328301188464,0.502899125185777,-0.09249080549097144
8733,AI837181,0.419328301188464,0.502899125185777,-0.0828306717976437
7636,Kdelr1,0.419328301188464,0.502899125185777,-0.06792500980002902
3701,Eprs,0.4204498020460776,0.5040608206061374,-0.09087387177064876
5784,Lrp10,0.4204498020460776,0.5040608206061374,0.12574773902012115
7310,Kl,0.4204498020460776,0.5040608206061374,-0.04961258219630693
1178,Prkra,0.42157306253983895,0.5051625857202794,0.015883505433635037
4316,Bicd2,0.42157306253983895,0.5051625857202794,0.024877057216669662
4698,Sdhd,0.42157306253983895,0.5051625857202794,-0.1093693429205933
9144,Calm2,0.42157306253983895,0.5051625857202794,0.12946447957948948
5164,Hyou1,0.42269808117029206,0.5063880015763743,0.027477909884062512
9156,Kcnab2,0.42269808117029206,0.5063880015763743,0.06787526687622147
9125,Rpl10,0.4232612493139124,0.5070012761184811,0.12109217369300662
6776,AC149090.1,0.42382485642230716,0.5074306310765926,0.11527259028944403
2052,Tarsl2,0.42382485642230716,0.5074306310765926,-0.06049394236476768
9592,Xrn2,0.42382485642230716,0.5074306310765926,0.00036703370833901516
3268,Rps19-ps5,0.42382485642230716,0.5074306310765926,-0.025056215488215905
5681,Xpr1,0.424953386765075,0.5085971274215929,0.09601885167142399
725,Psip1,0.424953386765075,0.5085971274215929,-0.0640266074834086
508,Snrpd2,0.424953386765075,0.5085971274215929,-0.07701175099862301
4390,Rpl31-ps9,0.42551830961282344,0.5092116411031404,0.05285555776311046
4126,Skiv2l2,0.42608367065209785,0.509826530450073,-0.05922961146564454
6863,Rtn4,0.42664946968713346,0.5104417950918867,0.15041130816725357
6970,Gm6520,0.4272157065211848,0.5108103679736622,0.06108554583752657
7886,RP23-424C4.8,0.4272157065211848,0.5108103679736622,-0.11499243437841145
39,Zc3h15,0.4272157065211848,0.5108103679736622,-0.10685616989797708
8140,Nfia,0.4272157065211848,0.5108103679736622,-0.0959737846527613
8285,Taf13,0.4272157065211848,0.5108103679736622,-0.08279637734026579
5635,Atp6v1e1,0.4277823809565243,0.5114261141755765,0.02874392844098672
5381,Sf3b3,0.42834949279444334,0.5119803711749943,-0.08884648292470665
3569,Uqcrc2,0.42834949279444334,0.5119803711749943,0.1072260988928404
3775,Cltc,0.42948502787827425,0.5131516160386193,0.13895762180861304
5198,Frmd4a,0.42948502787827425,0.5131516160386193,-0.06004451458478588
487,Cnot2,0.42948502787827425,0.5131516160386193,0.06724712409178668
8214,Rpl22-ps1,0.4306223101633647,0.5144483171653383,0.010133729206557085
905,Gm8019,0.43176133802468264,0.5157467902774916,-0.08537034512210973
3978,Gm4342,0.43290210982147115,0.5169846176320394,-0.0626614215186505
9760,Pdk2,0.43290210982147115,0.5169846176320394,-0.07134331074630307
4220,Pfkfb3,0.4340446238972431,0.5179738798812336,0.05593430148361733
1582,Rnf8,0.4340446238972431,0.5179738798812336,-0.046560522661617476
790,Pdzd11,0.4340446238972431,0.5179738798812336,-0.0605838193857009
5084,Zfp800,0.4340446238972431,0.5179738798812336,0.0039629197402293315
9626,Rps6-ps1,0.4340446238972431,0.5179738798812336,0.12804257619262582
5940,Hist2h2aa2,0.4340446238972431,0.5179738798812336,-0.051093875199532235
8409,Gm8797,0.43461653376779286,0.5185938208376281,-0.08212215322718741
484,Maf1,0.4351888785797752,0.5190263503061743,0.05638629940598339
1635,Rrp7a,0.4351888785797752,0.5190263503061743,-0.055590291675792436
7110,Rimklb,0.4351888785797752,0.5190263503061743,0.008338198168643451
6655,Fam134b,0.4351888785797752,0.5190263503061743,-0.05477315416416584
5422,Gm11353,0.43576165812170287,0.5196468278445042,-0.07945369361191901
9676,Rpl29,0.43633487218110434,0.5200796253599597,0.033897694743357576
4530,Armc10,0.43633487218110434,0.5200796253599597,-0.05945329356175755
7993,Prkce,0.43633487218110434,0.5200796253599597,0.13180436805683282
2883,Hmgb1,0.43633487218110434,0.5200796253599597,-0.08088401862706895
3853,Slit1,0.4374826029975214,0.5210082329907884,-0.25559704930475213
9262,Calml4,0.4374826029975214,0.5210082329907884,-0.05787512163017805
2970,Polg,0.4374826029975214,0.5210082329907884,0.019794008631164317
8074,Fgf13,0.4374826029975214,0.5210082329907884,-0.11556286302820418
7711,Gmcl1,0.4374826029975214,0.5210082329907884,-0.06349175272204555
4079,Sfxn3,0.4374826029975214,0.5210082329907884,0.05232251598553628
9688,Mtmr10,0.4374826029975214,0.5210082329907884,-0.01584858814651824
9529,Gle1,0.43863206930956755,0.5222514215524794,-0.0433048245331209
2238,Gldc,0.43863206930956755,0.5222514215524794,-0.054141451429328136
4056,Gm10243,0.43978326938203016,0.5233701291948063,0.044893650147737496
1660,Ptk2,0.43978326938203016,0.5233701291948063,-0.10014401869632295
3756,Ogfrl1,0.43978326938203016,0.5233701291948063,0.08407111613801366
9190,Gtf2h5,0.43978326938203016,0.5233701291948063,0.05011584597337393
1250,Mrto4,0.44093620146393764,0.5245528909430898,-0.04198091192993125
2035,Pdss2,0.44093620146393764,0.5245528909430898,-0.043969024399263645
3439,Tcf7l2,0.44093620146393764,0.5245528909430898,0.07404907397193838
3662,March7,0.44209086378855733,0.5258632818877237,-0.05043499215680036
7957,Slitrk3,0.44324725457338976,0.5271754135001857,0.042239431561836405
1784,Gm11408,0.4444053720201673,0.5282352932110435,-0.06854929249117525
4560,Dusp11,0.4444053720201673,0.5282352932110435,-0.04204242558396398
7667,Gm13623,0.4444053720201673,0.5282352932110435,0.09363857154878374
354,Synj1,0.4444053720201673,0.5282352932110435,-0.03264371808399602
1702,U2surp,0.4444053720201673,0.5282352932110435,-0.10546067695731587
1900,Fkbp3,0.444985077675514,0.5288608089192527,-0.0676424850379993
1612,Cers2,0.44556521431484963,0.5292959492335264,0.0375554249544523
3601,Dzank1,0.44556521431484963,0.5292959492335264,-0.12520461294085017
7543,Uqcrfs1,0.44556521431484963,0.5292959492335264,-0.09671711928446936
315,Zfyve9,0.44556521431484963,0.5292959492335264,0.012590164418215366
1183,Prrc2b,0.44614578170895414,0.529921985646138,0.10841543633802164
1377,Gpr158,0.44672677962762164,0.5304210310676981,-0.09886614268595562
8397,Ppfibp2,0.44672677962762164,0.5304210310676981,0.024314129476046276
1065,Ndufa8,0.44672677962762164,0.5304210310676981,-0.13025556105234237
8526,Rbbp4,0.4478900661128904,0.5317384404241959,0.03262338468404291
9409,Prpf8,0.4496382189631559,0.533749808039657,-0.11555294053972265
4951,Gm28438,0.45022179513964367,0.5343143257337446,0.04359325848245632
1327,Tor1aip2,0.45022179513964367,0.5343143257337446,-0.08229079710477105
873,Stau1,0.45139023391103306,0.5355082844563916,0.044136190590867486
3157,C2cd2l,0.45139023391103306,0.5355082844563916,-0.08055390335873724
368,Cadps,0.45139023391103306,0.5355082844563916,0.06199259437137261
8062,Arfip2,0.45256038631472517,0.5364461900085761,0.04846730275408717
7766,Klhl26,0.45256038631472517,0.5364461900085761,-0.06988645726127451
2330,Ube2k,0.45256038631472517,0.5364461900085761,-0.09589347473756149
5928,Prpf39,0.45256038631472517,0.5364461900085761,-0.05974785921934256
4392,Sik3,0.45256038631472517,0.5364461900085761,-0.07667849186262998
3354,Ap1s1,0.45256038631472517,0.5364461900085761,0.06174223188075256
7177,Timm22,0.45256038631472517,0.5364461900085761,-0.06948474703358976
3835,Lrrc4c,0.45314610452789117,0.5370761246069758,-0.10614328879313994
5555,Upf1,0.453732250426207,0.5376420114344791,-0.03690505944142153
245,Rnmt,0.453732250426207,0.5376420114344791,-0.05285408079756859
8979,Tspan2,0.45490582430517656,0.5387099975881149,0.04310053818115378
1738,Aifm1,0.45490582430517656,0.5387099975881149,0.010273355221718461
952,Mrps9,0.45490582430517656,0.5387099975881149,0.020721485689679575
8929,Fam171a1,0.45490582430517656,0.5387099975881149,-0.07410060499921567
4260,Fam213b,0.45490582430517656,0.5387099975881149,0.05015012657555218
4974,Pdzd8,0.45549325179680733,0.539341081989924,-0.06466181037963903
6340,Heatr6,0.45608110599554197,0.539907907336831,-0.07560315712162158
5438,Acsl6,0.45608110599554197,0.539907907336831,0.05212847816090971
412,Sypl,0.45725809352542124,0.5410422580130358,-0.05749203705791128
7885,Camk1d,0.45725809352542124,0.5410422580130358,-0.07278672072377734
6929,Prickle1,0.45725809352542124,0.5410422580130358,0.009396330160285515
5579,Atp5j2,0.45725809352542124,0.5410422580130358,0.07978420620983329
4343,Cacna1i,0.4584367849071411,0.5423720537056144,0.05956596326206398
2822,Atp8a1,0.45902676891697514,0.5430051207575792,-0.09047952065408271
2461,Gm8894,0.4596171781372367,0.54337867391392,-0.029529186663713958
9599,Rufy2,0.4596171781372367,0.54337867391392,0.03657022621647066
5652,Ppfibp1,0.4596171781372367,0.54337867391392,0.0069033193302532325
3624,Fam69b,0.4596171781372367,0.54337867391392,-0.08838796182616893
8632,Rwdd2a,0.4596171781372367,0.54337867391392,0.01870993775861418
6512,Emc3,0.46079927119645225,0.5445809568685345,0.036646673935543994
5377,Paqr4,0.46079927119645225,0.5445809568685345,0.050204880975349475
4677,Phf23,0.46079927119645225,0.5445809568685345,-0.056382125151816176
6717,Cdk9,0.46198306204974027,0.545914767422131,0.04999467583248052
3964,Arrb1,0.46257559350889166,0.5465496651837412,0.11498276421041886
1570,Arcn1,0.4631685486462631,0.5469236633752066,-0.09971849883274242
7883,Actr8,0.4631685486462631,0.5469236633752066,0.037976631035768094
3144,Yif1a,0.4631685486462631,0.5469236633752066,0.01419248604528267
3231,Sf3b6,0.4631685486462631,0.5469236633752066,-0.042912122068137215
3427,Rae1,0.4631685486462631,0.5469236633752066,-0.023057661324987322
977,Fgf12,0.4643557289193926,0.5482600818951606,-0.09803770746059559
1575,Bmpr1b,0.46554460078671134,0.5495326017877264,0.004617948860216714
6552,Pop4,0.46554460078671134,0.5495326017877264,-0.044058033404496655
7196,Synpo,0.466735162150014,0.5507408109673293,-0.10880699351879564
3627,Zfp707,0.466735162150014,0.5507408109673293,-0.051437650714491134
89,Gm5135,0.466735162150014,0.5507408109673293,0.008318128043878659
5206,Crat,0.46792741089530854,0.552081797971054,-0.018466698289393513
3424,Nyap1,0.46912134489281787,0.553358467273715,0.03213700482895998
9275,RP23-114G13.7,0.46912134489281787,0.553358467273715,-0.06443728846453212
4621,Hip1r,0.4703169619969816,0.5545704058445934,-0.04324600140834178
5394,Tbc1d9b,0.4703169619969816,0.5545704058445934,-0.051075764250380296
8352,Rundc3a,0.4703169619969816,0.5545704058445934,0.11176799720369068
5288,Atp13a4,0.47151426004645847,0.5556510511780361,-0.020171355862618867
3639,Cacnb1,0.47151426004645847,0.5556510511780361,0.05706697193691124
1869,Prnp,0.47151426004645847,0.5556510511780361,-0.043152891492525214
473,Rpl5-ps2,0.47151426004645847,0.5556510511780361,0.004536548370867699
5402,Gstz1,0.47151426004645847,0.5556510511780361,-0.04925366803584108
2264,Btbd2,0.4727132368641287,0.5567986727344714,-0.03095624211260528
8829,Kcnk3,0.4727132368641287,0.5567986727344714,0.04586201670120893
1508,Opa1,0.4727132368641287,0.5567986727344714,-0.09124311753110437
396,Cog5,0.4727132368641287,0.5567986727344714,-0.043696721774715286
631,Klhdc8a,0.47391389025709574,0.5581464424182676,-0.07646407261193833
1603,Hspa5,0.4745148449797226,0.5587211808360386,-0.08676662188257822
4133,Gm10136,0.4745148449797226,0.5587211808360386,0.03637637171751962
242,Tjap1,0.4751162180166906,0.5591630674326814,-0.05766264908997698
7877,Gm15728,0.4751162180166906,0.5591630674326814,-0.11502776206748777
7157,Gm8973,0.4751162180166906,0.5591630674326814,0.03818350786542268
2074,Camk2g,0.4751162180166906,0.5591630674326814,-0.10364489545233901
9624,Rps23-ps2,0.4757180090894517,0.5598047179638332,-0.09018171987673895
3947,Mtmr12,0.4775258877222376,0.5615313927536071,0.012440691774373569
2437,Cyth3,0.4775258877222376,0.5615313927536071,-0.01751116195200897
7003,Coro2a,0.4775258877222376,0.5615313927536071,0.023074190934936567
1358,Nt5c3,0.4775258877222376,0.5615313927536071,-0.061671446053088275
5580,Ctsf,0.4775258877222376,0.5615313927536071,-0.040591907184087006
521,Rnf122,0.4775258877222376,0.5615313927536071,-0.13010728051054699
9721,Zfand2a,0.47873322517201367,0.5627504511200964,-0.07155935989291606
121,Dnaja2,0.47873322517201367,0.5627504511200964,0.058999762962830715
6261,Spg7,0.47873322517201367,0.5627504511200964,0.020828963663861444
8872,Cops7a,0.47994222799607233,0.5639036177630812,0.05997816232200037
189,Fzr1,0.47994222799607233,0.5639036177630812,0.019008521748252072
6689,Gnl2,0.47994222799607233,0.5639036177630812,-0.05511293023672437
6856,Kifap3,0.47994222799607233,0.5639036177630812,0.09665689788331377
4435,Serpine2,0.48054735320923403,0.5645475555514727,0.05480608920919838
9787,Hspa13,0.48115289390692895,0.5651918284755697,-0.019561896081873975
8511,Chmp3,0.48175884980076045,0.5658364360772792,0.03751779805141542
6109,Mchr1,0.4823652206013477,0.566279711333705,-0.019162228904945344
9306,Sms,0.4823652206013477,0.566279711333705,-0.062338799757431396
7586,Tdrp,0.4823652206013477,0.566279711333705,0.015342508778332764
1218,Gm7436,0.4823652206013477,0.566279711333705,-0.03406208177698389
1945,Gstm5,0.4835792057603462,0.5675028567718985,0.09166943558284668
4978,Eef1a1,0.4835792057603462,0.5675028567718985,-0.09540381906780393
9123,Rpl32-ps,0.4835792057603462,0.5675028567718985,0.0389296928536389
6380,Gsk3a,0.4847948470492006,0.5688619881221375,0.05665728473334397
2279,Hnrnpu,0.4860121421174497,0.5699523615419547,-0.023878137026700053
3386,Pih1d1,0.4860121421174497,0.5699523615419547,-0.051355091736208
9410,Zcchc18,0.4860121421174497,0.5699523615419547,-0.009466590978012057
685,Src,0.4860121421174497,0.5699523615419547,-0.1026037621497915
8922,Clptm1,0.4860121421174497,0.5699523615419547,0.10241059470729486
517,Pou2f2,0.4872310885989014,0.5710433786884175,0.02309069720054513
2659,Vps41,0.4872310885989014,0.5710433786884175,-0.07865782608522487
7789,Stard4,0.4872310885989014,0.5710433786884175,-0.06006343370602085
5984,Pdcd2,0.4872310885989014,0.5710433786884175,-0.01920231591831456
9154,Btg1,0.4872310885989014,0.5710433786884175,-0.0268510996428013
7873,Pisd,0.4884516841116374,0.5720673032930542,-0.06533855240740216
9196,Gpr37,0.4884516841116374,0.5720673032930542,-0.03333567571173468
9674,Ivns1abp,0.4884516841116374,0.5720673032930542,-0.0973864850477808
376,Pum3,0.4884516841116374,0.5720673032930542,-0.0692431341262365
2397,Tmem209,0.4884516841116374,0.5720673032930542,-0.04520868053615956
8154,Mtg2,0.4884516841116374,0.5720673032930542,-0.019116113906837207
1476,Mxra7,0.4896739262580194,0.5731595069179586,-0.0184786088552098
6217,Atp9b,0.4896739262580194,0.5731595069179586,0.046481891644010176
4596,Guk1,0.4896739262580194,0.5731595069179586,-0.07893601413564078
13,Stim2,0.4896739262580194,0.5731595069179586,0.018256415584447794
1380,Phf20,0.4896739262580194,0.5731595069179586,0.03455026089909019
2793,Hspd1,0.4908978126246949,0.5743881798103023,0.02398081716444267
4903,Ephb1,0.4908978126246949,0.5743881798103023,-0.11726643321978969
9191,Prkcz,0.4908978126246949,0.5743881798103023,-0.06495414706308011
6691,Erc2,0.4921233407826031,0.5756179014379632,-0.08256883499583179
532,Triqk,0.4921233407826031,0.5756179014379632,-0.030190061819825864
2002,Atpif1,0.4921233407826031,0.5756179014379632,0.08366878210589324
5514,Med27,0.4933505082869828,0.5767804985208131,-0.03544598512546848
3361,Leprotl1,0.4933505082869828,0.5767804985208131,-0.07103544848713472
3270,Pmm1,0.4933505082869828,0.5767804985208131,-0.06609653124607284
5461,Ermard,0.4933505082869828,0.5767804985208131,-0.022550722609945062
1659,Calr,0.4945793126773774,0.5776709728827975,-0.06908596244877963
6536,Lrrn2,0.4945793126773774,0.5776709728827975,-0.12948138182301783
680,Grsf1,0.4945793126773774,0.5776709728827975,-0.07286297520447693
3577,Gm7434,0.4945793126773774,0.5776709728827975,-0.07050686825592933
5285,Chrm1,0.4945793126773774,0.5776709728827975,-0.09738237727344945
3738,Hspe1,0.4945793126773774,0.5776709728827975,0.09555049419052164
8423,Lmtk3,0.4945793126773774,0.5776709728827975,0.05593136704347579
4869,Zfp316,0.4945793126773774,0.5776709728827975,-0.07546035901768366
5693,Serp1,0.49580975147764283,0.578766474497737,-0.08870630370019139
4523,Mterf2,0.49580975147764283,0.578766474497737,-0.0371882248911275
